lon,lat,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,province
85.5,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
86,42,0,0,0,0,0,0,0,0,2,0,0,新疆维吾尔自治区
86.5,42,0,2,0,0,0,0,0,0,2,0,0,新疆维吾尔自治区
87,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
87.5,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
88,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
88.5,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
89,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
89.5,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90.5,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
91,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
91.5,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
92,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
92.5,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
93,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
93.5,42,0,0,0,0,2,0,0,0,0,0,0,新疆维吾尔自治区
94,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
94.5,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
95,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
95.5,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
96,42,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
96.5,42,0,0,0,0,0,0,0,0,0,0,0,甘肃省
97,42,0,0,0,0,0,0,0,0,0,0,0,甘肃省
97.5,42,0,0,0,0,0,0,0,0,0,0,0,甘肃省
98,42,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区
98.5,42,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区
99,42,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区
99.5,42,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区
100,42,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区
100.5,42,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区
101,42,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区
101.5,42,0,0,0,0,0,0,0,0,2,0,0,内蒙古自治区
102,42,0,0,0,0,0,0,0,0,2,0,0,内蒙古自治区
102.5,42,0,0,0,0,0,0,0,0,2,0,0,内蒙古自治区
103,42,0,0,0,0,1,0,0,0,2,0,0,内蒙古自治区
106,42,0,0,0,0,0,0,0,2,2,0,0,内蒙古自治区
106.5,42,0,0,0,0,0,0,0,2,0,0,0,内蒙古自治区
107,42,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区
107.5,42,0,0,0,0,0,0,0,2,0,0,0,内蒙古自治区
108,42,0,0,0,0,2,0,0,2,2,0,0,内蒙古自治区
108.5,42,0,0,0,0,2,0,0,2,2,0,0,内蒙古自治区
109,42,0,0,0,0,2,0,0,2,2,0,0,内蒙古自治区
109.5,42,0,0,0,0,2,0,0,2,2,0,0,内蒙古自治区
110,42,0,0,0,0,2,0,0,2,2,0,0,内蒙古自治区
110.5,42,0,0,0,0,2,0,0,2,2,0,2,内蒙古自治区
111,42,0,0,0,0,2,0,0,2,2,0,2,内蒙古自治区
111.5,42,0,0,0,0,2,0,0,0,2,0,2,内蒙古自治区
112,42,0,0,0,0,2,3,0,0,2,0,2,内蒙古自治区
112.5,42,0,0,0,0,2,3,0,2,2,0,2,内蒙古自治区
113,42,0,0,0,0,0,3,0,2,2,3,2,内蒙古自治区
113.5,42,0,0,0,0,0,3,0,2,2,3,2,内蒙古自治区
114,42,0,0,0,0,3,3,0,4,2,3,2,内蒙古自治区
114.5,42,0,0,0,0,3,3,0,5,2,3,2,河北省
115,42,0,0,0,0,4,3,0,5,2,2,2,内蒙古自治区
115.5,42,0,0,0,0,4,3,0,5,2,3,2,内蒙古自治区
116,42,0,0,0,0,2,2,0,5,2,3,2,内蒙古自治区
116.5,42,0,0,2,2,4,2,0,5,3,3,2,内蒙古自治区
117,42,0,0,2,2,4,3,0,6,3,2,1,河北省
117.5,42,0,0,0,2,4,4,0,4,3,2,1,河北省
118,42,0,0,0,2,3,4,0,4,3,2,1,河北省
118.5,42,0,0,0,2,2,4,0,4,3,3,0,内蒙古自治区
119,42,0,0,0,2,2,4,0,3,3,3,0,内蒙古自治区
119.5,42,0,0,0,2,2,4,0,3,3,3,0,辽宁省
120,42,0,0,0,2,2,4,0,4,3,3,2,内蒙古自治区
120.5,42,0,0,0,2,2,5,0,4,3,3,2,辽宁省
121,42,0,0,0,2,2,5,0,3,1,3,2,辽宁省
121.5,42,0,0,0,0,2,3,2,3,1,3,0,辽宁省
122,42,0,0,0,0,2,3,0,3,1,3,0,辽宁省
122.5,42,0,0,0,0,2,2,0,3,0,3,0,辽宁省
123,42,0,0,0,0,2,2,0,3,0,3,0,辽宁省
123.5,42,0,0,0,0,2,2,0,3,0,3,0,辽宁省
124,42,0,0,0,0,1,2,0,3,0,2,0,辽宁省
124.5,42,0,0,0,0,1,0,0,2,0,2,0,辽宁省
125,42,0,0,0,0,1,0,0,0,0,2,0,辽宁省
125.5,42,0,0,0,0,1,0,0,0,0,2,0,吉林省
126,42,0,0,0,0,1,0,0,0,0,2,0,吉林省
126.5,42,0,0,0,0,1,0,0,0,0,2,0,吉林省
127,42,0,0,0,0,1,0,0,0,0,2,0,吉林省
127.5,42,0,0,0,0,1,0,0,0,0,2,0,吉林省
128,42,0,0,0,0,1,0,0,2,0,2,0,吉林省
128.5,42,0,0,0,0,1,0,0,2,0,3,0,吉林省
80.5,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
81,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
81.5,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
82,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
82.5,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
83,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
83.5,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
84,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
84.5,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
85,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
85.5,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
86,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
86.5,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
87,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
87.5,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
88,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
88.5,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
89,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
89.5,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90.5,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
91,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
91.5,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
92,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
92.5,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
93,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
93.5,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
94,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
94.5,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
95,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
95.5,42.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
96,42.5,0,0,0,0,2,0,0,0,0,0,0,新疆维吾尔自治区
96.5,42.5,0,0,0,0,2,0,0,0,0,0,0,甘肃省
97,42.5,0,0,0,0,0,0,0,0,0,0,0,甘肃省
97.5,42.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区
98,42.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区
98.5,42.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区
99,42.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区
99.5,42.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区
100,42.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区
100.5,42.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区
101,42.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区
101.5,42.5,0,0,0,0,0,0,0,0,0,0,0,内蒙古自治区
110,42.5,0,0,0,0,2,0,0,2,2,0,0,内蒙古自治区
110.5,42.5,0,0,0,0,2,0,0,2,2,2,0,内蒙古自治区
111,42.5,0,0,0,0,2,0,0,2,2,0,0,内蒙古自治区
111.5,42.5,0,0,0,0,0,0,0,2,2,0,2,内蒙古自治区
112,42.5,0,0,0,0,0,0,0,0,2,0,2,内蒙古自治区
112.5,42.5,0,0,0,0,2,2,0,0,2,2,2,内蒙古自治区
113,42.5,0,0,0,0,0,3,0,0,2,2,2,内蒙古自治区
113.5,42.5,0,0,0,0,0,3,0,0,2,2,2,内蒙古自治区
114,42.5,0,0,0,0,0,3,0,2,2,2,2,内蒙古自治区
114.5,42.5,0,0,0,0,2,3,0,2,2,3,2,内蒙古自治区
115,42.5,0,0,0,0,2,3,0,3,2,3,2,内蒙古自治区
115.5,42.5,0,0,0,0,2,3,0,5,2,3,2,内蒙古自治区
116,42.5,0,0,0,0,2,3,0,5,2,3,2,内蒙古自治区
116.5,42.5,0,0,0,0,2,2,0,5,4,3,2,内蒙古自治区
117,42.5,0,0,0,0,2,2,0,6,5,2,2,内蒙古自治区
117.5,42.5,0,0,0,0,2,2,0,6,5,2,2,河北省
118,42.5,0,0,0,2,2,3,0,4,5,2,2,内蒙古自治区
118.5,42.5,0,0,0,2,2,2,0,4,1,3,2,内蒙古自治区
119,42.5,0,0,0,2,2,2,0,0,3,3,2,内蒙古自治区
119.5,42.5,0,0,0,2,2,2,0,0,3,3,2,内蒙古自治区
120,42.5,0,0,0,0,2,2,0,0,2,3,2,内蒙古自治区
120.5,42.5,0,0,0,2,2,3,0,4,3,3,2,内蒙古自治区
121,42.5,0,2,2,2,2,3,0,4,1,3,2,内蒙古自治区
121.5,42.5,0,2,0,2,2,4,2,3,1,3,2,内蒙古自治区
122,42.5,0,2,0,2,2,4,2,3,1,3,0,辽宁省
122.5,42.5,0,0,0,0,2,2,0,3,1,3,0,辽宁省
123,42.5,0,0,0,0,2,2,0,3,0,3,0,辽宁省
123.5,42.5,0,0,0,0,1,0,0,3,0,3,0,辽宁省
124,42.5,0,0,0,0,1,2,0,3,0,3,0,辽宁省
124.5,42.5,0,0,0,0,0,0,0,2,0,2,0,辽宁省
125,42.5,0,0,0,0,1,0,0,2,0,2,0,辽宁省
125.5,42.5,0,0,0,0,1,2,0,2,0,2,0,吉林省
126,42.5,0,0,0,0,1,0,0,2,0,2,0,吉林省
126.5,42.5,0,0,0,0,1,0,0,0,0,2,0,吉林省
127,42.5,0,0,0,0,1,0,0,2,0,2,0,吉林省
127.5,42.5,0,0,0,0,1,0,0,2,0,2,0,吉林省
128,42.5,0,0,0,0,1,0,0,2,0,2,0,吉林省
128.5,42.5,0,0,0,0,1,0,0,2,0,2,0,吉林省
129,42.5,0,0,0,0,1,2,0,2,0,3,0,吉林省
129.5,42.5,0,0,0,0,1,2,0,3,2,3,0,吉林省
80.5,43,0,0,0,0,0,0,0,0,0,0,2,新疆维吾尔自治区
81,43,0,0,0,0,0,0,0,3,0,0,2,新疆维吾尔自治区
81.5,43,0,0,0,0,0,0,0,3,0,0,0,新疆维吾尔自治区
82,43,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
82.5,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
83,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
83.5,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
84,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
84.5,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
85,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
85.5,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
86,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
86.5,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
87,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
87.5,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
88,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
88.5,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
89,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
89.5,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90.5,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
91,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
91.5,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
92,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
92.5,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
93,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
93.5,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
94,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
94.5,43,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
95,43,0,0,0,0,2,0,0,0,0,0,0,新疆维吾尔自治区
95.5,43,0,0,0,0,2,0,0,0,0,0,0,新疆维吾尔自治区
96,43,0,0,0,0,2,0,0,0,0,0,0,新疆维吾尔自治区
111,43,0,0,0,0,4,0,0,2,2,2,0,内蒙古自治区
111.5,43,0,0,0,0,0,0,0,2,2,2,0,内蒙古自治区
112,43,0,0,0,0,0,0,0,2,2,2,2,内蒙古自治区
112.5,43,0,0,0,0,0,2,0,2,2,2,2,内蒙古自治区
113,43,0,0,0,0,0,2,0,2,2,2,2,内蒙古自治区
113.5,43,0,0,0,0,0,2,0,2,2,2,2,内蒙古自治区
114,43,0,0,0,0,0,3,0,2,2,2,2,内蒙古自治区
114.5,43,0,0,0,0,0,3,0,0,2,2,2,内蒙古自治区
115,43,0,0,0,0,2,3,0,0,2,3,2,内蒙古自治区
115.5,43,0,0,0,0,2,3,0,2,2,3,2,内蒙古自治区
116,43,0,0,0,0,2,3,0,5,2,3,2,内蒙古自治区
116.5,43,0,0,0,0,2,2,0,5,2,3,2,内蒙古自治区
117,43,0,0,0,0,2,2,0,5,2,2,2,内蒙古自治区
117.5,43,0,0,0,0,2,2,0,3,5,0,2,内蒙古自治区
118,43,0,0,0,0,2,0,0,0,2,3,2,内蒙古自治区
118.5,43,0,0,0,0,2,2,0,0,2,3,2,内蒙古自治区
119,43,0,0,0,0,2,2,0,0,2,3,2,内蒙古自治区
119.5,43,0,0,0,0,2,2,0,0,0,3,2,内蒙古自治区
120,43,0,0,0,0,2,2,0,0,0,3,2,内蒙古自治区
120.5,43,0,0,0,0,2,3,0,0,0,3,2,内蒙古自治区
121,43,0,0,2,0,2,3,0,0,1,3,2,内蒙古自治区
121.5,43,0,0,0,0,2,2,0,0,1,3,2,内蒙古自治区
122,43,0,2,0,0,2,3,0,3,1,3,2,内蒙古自治区
122.5,43,0,2,0,0,2,2,0,3,1,3,0,内蒙古自治区
123,43,0,0,0,0,2,2,0,3,1,3,0,内蒙古自治区
123.5,43,0,0,0,0,1,0,0,3,0,3,0,辽宁省
124,43,0,0,0,0,0,0,0,3,0,2,0,辽宁省
124.5,43,0,0,0,0,0,0,0,3,0,2,0,吉林省
125,43,0,0,0,0,1,0,0,2,0,2,0,吉林省
125.5,43,0,0,0,0,1,2,0,2,0,2,0,吉林省
126,43,0,0,0,0,1,2,0,2,0,2,0,吉林省
126.5,43,0,0,0,0,1,0,0,2,0,2,0,吉林省
127,43,0,0,0,0,1,0,0,0,0,2,0,吉林省
127.5,43,0,0,0,0,1,0,0,0,0,2,0,吉林省
128,43,0,0,0,0,1,0,0,2,0,2,0,吉林省
128.5,43,0,0,0,0,1,2,0,2,0,2,0,吉林省
129,43,0,0,0,0,1,2,0,2,2,3,0,吉林省
129.5,43,0,0,0,0,1,2,0,2,0,3,0,吉林省
130,43,0,0,0,0,1,2,0,0,0,2,0,吉林省
130.5,43,0,0,0,0,1,3,0,0,0,2,0,吉林省
131,43,0,0,0,0,1,0,0,0,0,2,0,吉林省
81,43.5,0,0,0,0,0,0,0,2,0,0,2,新疆维吾尔自治区
81.5,43.5,0,0,0,0,0,0,0,3,0,0,0,新疆维吾尔自治区
82,43.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
82.5,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
83,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
83.5,43.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
84,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
84.5,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
85,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
85.5,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
86,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
86.5,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
87,43.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
87.5,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
88,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
88.5,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
89,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
89.5,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90.5,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
91,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
91.5,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
92,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
92.5,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
93,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
93.5,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
94,43.5,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
94.5,43.5,0,0,0,0,2,0,0,2,0,0,0,新疆维吾尔自治区
95,43.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
95.5,43.5,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
112,43.5,0,0,0,0,0,0,0,2,0,2,0,内蒙古自治区
112.5,43.5,0,0,0,0,0,0,0,2,0,2,0,内蒙古自治区
113,43.5,0,0,0,0,0,0,0,2,0,2,0,内蒙古自治区
113.5,43.5,0,0,0,0,0,0,0,2,0,2,0,内蒙古自治区
114,43.5,0,0,0,0,0,0,0,2,0,2,2,内蒙古自治区
114.5,43.5,0,0,0,0,0,0,0,2,0,2,2,内蒙古自治区
115,43.5,0,0,0,0,0,0,0,2,0,2,2,内蒙古自治区
115.5,43.5,0,0,0,0,2,0,0,2,0,3,2,内蒙古自治区
116,43.5,0,0,0,0,2,0,0,2,0,3,2,内蒙古自治区
116.5,43.5,0,0,0,0,2,2,0,2,0,3,2,内蒙古自治区
117,43.5,0,0,0,0,2,2,0,2,2,3,2,内蒙古自治区
117.5,43.5,0,0,0,0,2,0,0,4,3,3,2,内蒙古自治区
118,43.5,0,0,0,0,2,2,3,0,0,3,2,内蒙古自治区
118.5,43.5,0,0,0,0,2,2,3,0,0,3,2,内蒙古自治区
119,43.5,0,0,0,0,2,2,3,0,1,2,2,内蒙古自治区
119.5,43.5,0,0,0,0,2,3,4,0,1,3,2,内蒙古自治区
120,43.5,0,0,0,0,2,2,2,0,1,3,2,内蒙古自治区
120.5,43.5,0,0,0,0,2,3,2,0,1,3,2,内蒙古自治区
121,43.5,0,0,0,0,2,3,2,0,1,3,2,内蒙古自治区
121.5,43.5,0,0,0,0,2,3,0,0,1,2,2,内蒙古自治区
122,43.5,0,0,2,0,2,3,0,0,1,3,2,内蒙古自治区
122.5,43.5,0,0,0,0,2,2,0,0,1,3,2,内蒙古自治区
123,43.5,0,0,0,0,1,2,0,2,1,3,0,内蒙古自治区
123.5,43.5,0,0,0,0,1,2,0,3,1,2,0,吉林省
124,43.5,0,0,0,0,1,0,0,3,0,2,0,吉林省
124.5,43.5,0,0,0,0,1,0,0,3,0,2,0,吉林省
125,43.5,0,0,0,0,1,0,0,3,0,2,0,吉林省
125.5,43.5,0,0,0,0,1,0,0,2,0,2,0,吉林省
126,43.5,0,0,0,0,1,0,0,0,0,2,0,吉林省
126.5,43.5,0,0,0,0,1,0,0,0,0,2,0,吉林省
127,43.5,0,0,0,0,1,0,0,0,0,2,0,吉林省
127.5,43.5,0,0,0,0,1,0,0,0,0,2,0,吉林省
128,43.5,0,0,0,0,1,2,0,0,0,2,0,吉林省
128.5,43.5,0,0,0,0,1,2,0,0,0,2,0,吉林省
129,43.5,0,0,0,0,1,2,0,0,0,3,0,吉林省
129.5,43.5,0,0,0,0,1,2,0,0,0,3,0,吉林省
130,43.5,0,0,0,0,1,2,0,0,0,2,0,吉林省
130.5,43.5,0,0,0,0,1,2,0,0,0,2,0,吉林省
131,43.5,0,0,0,2,1,2,0,0,0,2,0,吉林省
80.5,44,0,0,0,0,0,0,0,3,0,0,2,新疆维吾尔自治区
81,44,0,0,0,0,0,0,0,3,0,0,2,新疆维吾尔自治区
81.5,44,0,0,0,0,0,0,0,3,0,0,2,新疆维吾尔自治区
82,44,0,0,0,0,0,0,0,0,0,0,2,新疆维吾尔自治区
82.5,44,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
83,44,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
83.5,44,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
84,44,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
84.5,44,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
85,44,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
85.5,44,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
86,44,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
86.5,44,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
87,44,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
87.5,44,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
88,44,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
88.5,44,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
89,44,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
89.5,44,0,0,0,0,0,0,0,4,0,0,0,新疆维吾尔自治区
90,44,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
90.5,44,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
91,44,0,0,0,0,0,0,0,2,0,0,0,新疆维吾尔自治区
91.5,44,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
92,44,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
92.5,44,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
93,44,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
93.5,44,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
94,44,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
94.5,44,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
95,44,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
95.5,44,0,0,0,0,0,0,0,0,0,0,0,新疆维吾尔自治区
112,44,0,0,0,0,0,0,0,4,0,2,0,内蒙古自治区
112.5,44,0,0,0,0,0,0,0,4,0,2,0,内蒙古自治区
113,44,0,0,0,0,0,0,0,2,0,2,0,内蒙古自治区
113.5,44,0,0,0,0,0,0,0,2,0,2,0,内蒙古自治区
114,44,0,0,0,0,0,0,0,2,0,2,0,内蒙古自治区
114.5,44,0,0,0,0,0,0,0,2,0,2,0,内蒙古自治区
115,44,0,0,0,0,0,0,0,2,0,2,0,内蒙古自治区
115.5,44,0,0,0,0,0,0,0,2,0,2,0,内蒙古自治区
116,44,0,0,0,0,2,0,0,2,0,2,0,内蒙古自治区
116.5,44,0,0,0,0,2,0,0,4,0,2,0,内蒙古自治区
117,44,0,0,0,0,2,0,0,2,0,3,0,内蒙古自治区
117.5,44,0,0,0,0,2,0,3,4,0,3,0,内蒙古自治区
118,44,0,0,0,0,2,2,3,2,1,3,2,内蒙古自治区
118.5,44,0,0,0,0,2,2,3,2,1,3,0,内蒙古自治区
119,44,0,0,0,0,2,2,4,2,1,2,0,内蒙古自治区
119.5,44,0,0,0,0,2,3,4,0,1,2,0,内蒙古自治区
120,44,0,0,0,0,2,3,4,0,1,2,0,内蒙古自治区
120.5,44,0,0,0,0,2,2,4,0,1,2,0,内蒙古自治区
121,44,0,0,0,0,2,2,6,0,1,2,0,内蒙古自治区
121.5,44,0,0,0,2,2,2,5,0,1,2,0,内蒙古自治区
122,44,0,0,0,2,2,2,5,0,1,2,0,内蒙古自治区
122.5,44,0,0,0,0,1,3,2,0,3,2,0,内蒙古自治区
123,44,0,0,0,0,1,3,2,0,3,2,0,内蒙古自治区
123.5,44,0,0,0,0,1,2,0,0,3,2,0,吉林省
124,44,0,0,0,0,1,2,0,2,1,2,0,吉林省
124.5,44,0,0,0,0,1,2,0,2,1,2,0,吉林省
125,44,0,0,0,0,1,2,0,2,1,2,0,吉林省
125.5,44,0,0,0,0,1,2,0,2,0,2,0,吉林省
126,44,0,0,0,0,1,0,0,0,0,2,0,吉林省
126.5,44,0,0,2,0,1,0,0,0,0,2,0,吉林省
127,44,0,0,0,0,1,0,0,0,0,2,0,吉林省
127.5,44,0,0,0,0,1,0,0,0,0,2,0,吉林省
128,44,0,0,0,0,1,0,0,0,0,2,0,吉林省
128.5,44,0,0,0,0,1,0,0,0,0,2,0,吉林省
129,44,0,0,0,0,1,0,0,0,0,2,0,黑龙江省
129.5,44,0,0,0,0,1,2,0,0,0,3,0,黑龙江省
130,44,0,0,0,0,1,2,0,0,0,2,0,黑龙江省
130.5,44,0,0,0,0,1,2,0,0,0,3,0,黑龙江省
